id;text;verse_id;form_id
0104400210;כֶּ֣סֶף;01044002;H3701-006
0104400211;שִׁבְר֑וֹ;01044002;H7668-005
0104400213;כִּדְבַ֥ר;01044002;H1697-015
0104400214;יוֹסֵ֖ף;01044002;H3130-001
0104400216;דִּבֵּֽר׃;01044002;H1696-002
0104400301;הַבֹּ֖קֶר;01044003;H1242-003
0104400304;שֻׁלְּח֔וּ;01044003;H7971-036
0104400305;הֵ֖מָּה;01044003;H1992-001
0104400306;וַחֲמֹרֵיהֶֽם׃;01044003;H2543-010
0104400401;הֵ֠ם;01044004;H1992-001
0104400402;יָֽצְא֣וּ;01044004;H3318-008
0104400403;אֶת־;01044004;H0853-001
0104400405;לֹ֣א;01044004;H3808-001
0104400406;הִרְחִיקוּ֒;01044004;H7368-002
0104400407;וְיוֹסֵ֤ף;01044004;H3130-002
0104400408;אָמַר֙;01044004;H0559-003
0104400413;רְדֹ֖ף;01044004;H7291-004
0104400415;הָֽאֲנָשִׁ֑ים;01044004;H0376-008
0104400416;וְהִשַּׂגְתָּם֙;01044004;H5381-002
0104400417;וְאָמַרְתָּ֣;01044004;H0559-023
0104400418;אֲלֵהֶ֔ם;01044004;H0413-009
0104400419;לָ֛מָּה;01044004;H4100-001
0104400422;תַּ֥חַת;01044004;H8478-003
0104400501;הֲל֣וֹא;01044005;H3808-001
0104400502;זֶ֗ה;01044005;H2088-001
0104400504;יִשְׁתֶּ֤ה;01044005;H8354-007
0104400505;אֲדֹנִי֙;01044005;H0113-004
0104400506;בּ֔וֹ;01044005;H????-001
0104400507;וְה֕וּא;01044005;H1931-004
0104400508;נַחֵ֥שׁ;01044005;H5172-002
0104400509;יְנַחֵ֖שׁ;01044005;H5172-003
0104400510;בּ֑וֹ;01044005;H????-001
0104400601;וַֽיַּשִּׂגֵ֑ם;01044006;H5381-003
0104400602;וַיְדַבֵּ֣ר;01044006;H1696-001
0104400603;אֲלֵהֶ֔ם;01044006;H0413-009
0104400604;אֶת־;01044006;H0853-001
0104400605;הַדְּבָרִ֖ים;01044006;H1697-003
0104400606;הָאֵֽלֶּה׃;01044006;H0428-005
0104400701;וַיֹּאמְר֣וּ;01044007;H0559-006
0104400702;אֵלָ֔יו;01044007;H0413-006
0104400703;לָ֚מָּה;01044007;H4100-001
0104400704;יְדַבֵּ֣ר;01044007;H1696-020
0104400705;אֲדֹנִ֔י;01044007;H0113-004
0104400706;כַּדְּבָרִ֖ים;01044007;H1697-008
0104400707;הָאֵ֑לֶּה;01044007;H0428-005
0104400708;חָלִ֙ילָה֙;01044007;H2486-001
0104400709;לַעֲבָדֶ֔יךָ;01044007;H5650-018
0104400711;כַּדָּבָ֥ר;01044007;H1697-005
0104400712;הַזֶּֽה׃;01044007;H2088-003
0104400801;הֵ֣ן;01044008;H2005-001
0104400802;כֶּ֗סֶף;01044008;H3701-002
0104400804;מָצָ֙אנוּ֙;01044008;H4672-013
0104400805;בְּפִ֣י;01044008;H6310-007
0104400806;אַמְתְּחֹתֵ֔ינוּ;01044008;H0572-005
0104400807;הֱשִׁיבֹ֥נוּ;01044008;H7725-043
0104400808;אֵלֶ֖יךָ;01044008;H0413-005
0104400809;מֵאֶ֣רֶץ;01044008;H0776-014
0104400812;נִגְנֹב֙;01044008;H1589-011
0104400814;אֲדֹנֶ֔יךָ;01044008;H0113-007
0104400815;כֶּ֖סֶף;01044008;H3701-002
0104400817;זָהָֽב׃;01044008;H2091-004
0104400902;יִמָּצֵ֥א;01044009;H4672-024
0104400903;אִתּ֛וֹ;01044009;H0854-003
0104400904;מֵעֲבָדֶ֖יךָ;01044009;H5650-019
0104400205;תָּשִׂים֙;01044002;H7760a-031
0104400208;הַקָּטֹ֔ן;01044002;H6996b-001
0104400212;וַיַּ֕עַשׂ;01044002;H6213a-010
0104400215;אֲשֶׁ֥ר;01044002;H0834a-003
0104400302;א֑וֹר;01044003;H0215-026
0104400303;וְהָאֲנָשִׁ֣ים;01044003;H0376-014
0104400404;הָעִיר֮;01044004;H5892b-039
0104400409;לַֽאֲשֶׁ֣ר;01044004;H0834a-004
0104400410;עַל־;01044004;H5921a-006
0104400411;בֵּית֔וֹ;01044004;H1004b-018
0104400414;אַחֲרֵ֣י;01044004;H0310a-024
0104400420;שִׁלַּמְתֶּ֥ם;01044004;H7999a-027
0104400421;רָעָ֖ה;01044004;H7451c-010
0104400423;טוֹבָֽה׃;01044004;H2896c-010
0104400503;אֲשֶׁ֨ר;01044005;H0834a-003
0104400511;הֲרֵעֹתֶ֖ם;01044005;H7489a-017
0104400512;אֲשֶׁ֥ר;01044005;H0834a-003
0104400513;עֲשִׂיתֶֽם׃;01044005;H6213a-149
0104400710;מֵעֲשׂ֖וֹת;01044007;H6213a-066
0104400803;אֲשֶׁ֤ר;01044008;H0834a-003
0104400810;כְּנָ֑עַן;01044008;H3667a-001
0104400811;וְאֵ֗יךְ;01044008;H0349a-002
0104400813;מִבֵּ֣ית;01044008;H1004b-016
0104400816;א֥וֹ;01044008;H0176a-001
0104400901;אֲשֶׁ֨ר;01044009;H0834a-003
0104400905;וָמֵ֑ת;01044009;H4191-027
0104400906;וְגַם־;01044009;H1571-003
0104400907;אֲנַ֕חְנוּ;01044009;H0587-001
0104400908;נִֽהְיֶ֥ה;01044009;H1961-033
0104400909;לַֽאדֹנִ֖י;01044009;H0113-006
0104400910;לַעֲבָדִֽים׃;01044009;H5650-014
0104401001;וַיֹּ֕אמֶר;01044010;H0559-001
0104401002;גַּם־;01044010;H1571-001
0104401003;עַתָּ֥ה;01044010;H6258-002
0104401004;כְדִבְרֵיכֶ֖ם;01044010;H1697-016
0104401006;ה֑וּא;01044010;H1931-001
0104401008;יִמָּצֵ֤א;01044010;H4672-024
0104401009;אִתּוֹ֙;01044010;H0854-003
0104401010;יִהְיֶה־;01044010;H1961-006
0104401011;לִּ֣י;01044010;H????-001
0104401012;עָ֔בֶד;01044010;H5650-003
0104401014;תִּהְי֥וּ;01044010;H1961-031
0104401102;וַיּוֹרִ֛דוּ;01044011;H3381-022
0104401103;אִ֥ישׁ;01044011;H0376-002
0104401104;אֶת־;01044011;H0853-001
0104401105;אַמְתַּחְתּ֖וֹ;01044011;H0572-001
0104401106;אָ֑רְצָה;01044011;H0776-008
0104401108;אִ֥ישׁ;01044011;H0376-002
0104401109;אַמְתַּחְתּֽוֹ׃;01044011;H0572-001
0104401201;וַיְחַפֵּ֕שׂ;01044012;H2664-001
0104401205;כִּלָּ֑ה;01044012;H3615-004
0104401206;וַיִּמָּצֵא֙;01044012;H4672-025
0104401207;הַגָּבִ֔יעַ;01044012;H1375-003
0104401208;בְּאַמְתַּ֖חַת;01044012;H0572-009
0104401209;בִּנְיָמִֽן׃;01044012;H1144-001
0104401301;וַֽיִּקְרְע֖וּ;01044013;H7167-002
0104401302;שִׂמְלֹתָ֑ם;01044013;H8071-004
0104401303;וַֽיַּעֲמֹס֙;01044013;H6006-001
0104401304;אִ֣ישׁ;01044013;H0376-002
0104401306;חֲמֹר֔וֹ;01044013;H2543-002
0104401307;וַיָּשֻׁ֖בוּ;01044013;H7725-003
0104401401;וַיָּבֹ֨א;01044014;H0935-010
0104401402;יְהוּדָ֤ה;01044014;H3063-001
0104401403;וְאֶחָיו֙;01044014;H0251-025
0104401405;יוֹסֵ֔ף;01044014;H3130-001
0104401406;וְה֖וּא;01044014;H1931-004
0104401407;עוֹדֶ֣נּוּ;01044014;H5750-002
0104401408;שָׁ֑ם;01044014;H8033-001
0104401409;וַיִּפְּל֥וּ;01044014;H5307-002
0104401410;לְפָנָ֖יו;01044014;H6440-016
0104401411;אָֽרְצָה׃;01044014;H0776-008
0104401501;וַיֹּ֤אמֶר;01044015;H0559-001
0104401502;לָהֶם֙;01044015;H????-001
0104401503;יוֹסֵ֔ף;01044015;H3130-001
0104401504;מָֽה־;01044015;H4100-001
0104401505;הַמַּעֲשֶׂ֥ה;01044015;H4639-004
0104401506;הַזֶּ֖ה;01044015;H2088-003
0104401509;הֲל֣וֹא;01044015;H3808-001
0104401510;יְדַעְתֶּ֔ם;01044015;H3045-017
0104401512;נַחֵ֧שׁ;01044015;H5172-002
0104401513;יְנַחֵ֛שׁ;01044015;H5172-003
0104401514;אִ֖ישׁ;01044015;H0376-002
0104401516;כָּמֹֽנִי׃;01044015;H3644-004
0104401601;וַיֹּ֣אמֶר;01044016;H0559-001
0104401602;יְהוּדָ֗ה;01044016;H3063-001
0104401603;מַה־;01044016;H4100-001
0104401604;נֹּאמַר֙;01044016;H0559-030
0104401605;לַֽאדֹנִ֔י;01044016;H0113-006
0104401606;מַה־;01044016;H4100-001
0104401607;נְּדַבֵּ֖ר;01044016;H1696-021
0104401608;וּמַה־;01044016;H4100-003
0104401609;נִּצְטַדָּ֑ק;01044016;H6663-002
0104401610;הָאֱלֹהִ֗ים;01044016;H0430-003
0104401611;מָצָא֙;01044016;H4672-001
0104401612;אֶת־;01044016;H0853-001
0104401613;עֲוֺ֣ן;01044016;H5771-002
0104401614;עֲבָדֶ֔יךָ;01044016;H5650-017
0104401616;עֲבָדִים֙;01044016;H5650-002
0104401617;לַֽאדֹנִ֔י;01044016;H0113-006
0104401618;גַּם־;01044016;H1571-001
0104401619;אֲנַ֕חְנוּ;01044016;H0587-001
0104401620;גַּ֛ם;01044016;H1571-001
0104401622;נִמְצָ֥א;01044016;H4672-023
0104401623;הַגָּבִ֖יעַ;01044016;H1375-003
0104401624;בְּיָדֽוֹ׃;01044016;H3027-013
0104401701;וַיֹּ֕אמֶר;01044017;H0559-001
0104401702;חָלִ֣ילָה;01044017;H2486-001
0104401703;לִּ֔י;01044017;H????-001
0104401007;אֲשֶׁ֨ר;01044010;H0834a-003
0104401013;וְאַתֶּ֖ם;01044010;H0859d-002
0104401015;נְקִיִּֽם׃;01044010;H5355a-004
0104401101;וַֽיְמַהֲר֗וּ;01044011;H4116a-027
0104401107;וַֽיִּפְתְּח֖וּ;01044011;H6605a-041
0104401202;בַּגָּד֣וֹל;01044012;H1419a-006
0104401203;הֵחֵ֔ל;01044012;H2490c-065
0104401305;עַל־;01044013;H5921a-006
0104401308;הָעִֽירָה׃;01044013;H5892b-061
0104401404;בֵּ֣יתָה;01044014;H1004b-017
0104401507;אֲשֶׁ֣ר;01044015;H0834a-003
0104401508;עֲשִׂיתֶ֑ם;01044015;H6213a-149
0104401511;כִּֽי־;01044015;H3588a-005
0104401515;אֲשֶׁ֥ר;01044015;H0834a-003
0104401615;הִנֶּנּ֤וּ;01044016;H2009-006
0104401621;אֲשֶׁר־;01044016;H0834a-003
0104401705;זֹ֑את;01044017;H2063-001
0104401706;הָאִ֡ישׁ;01044017;H0376-012
0104401708;נִמְצָ֨א;01044017;H4672-023
0104401709;הַגָּבִ֜יעַ;01044017;H1375-003
0104401710;בְּיָד֗וֹ;01044017;H3027-013
0104401711;ה֚וּא;01044017;H1931-001
0104401712;יִהְיֶה־;01044017;H1961-006
0104401713;לִּ֣י;01044017;H????-001
0104401714;עָ֔בֶד;01044017;H5650-003
0104401716;עֲל֥וּ;01044017;H5927-018
0104401717;לְשָׁל֖וֹם;01044017;H7965-004
0104401718;אֶל־;01044017;H0413-001
0104401719;אֲבִיכֶֽם׃;01044017;H0001-021
0104401720;פ;01044017;H????-001
0104401801;וַיִּגַּ֨שׁ;01044018;H5066-001
0104401802;אֵלָ֜יו;01044018;H0413-006
0104401803;יְהוּדָ֗ה;01044018;H3063-001
0104401804;וַיֹּאמֶר֮;01044018;H0559-001
0104401805;בִּ֣י;01044018;H0994-001
0104401806;אֲדֹנִי֒;01044018;H0113-004
0104401807;יְדַבֶּר־;01044018;H1696-020
0104401808;נָ֨א;01044018;H4994-001
0104401809;עַבְדְּךָ֤;01044018;H5650-006
0104401810;דָבָר֙;01044018;H1697-004
0104401811;בְּאָזְנֵ֣י;01044018;H0241-002
0104401812;אֲדֹנִ֔י;01044018;H0113-004
0104401813;וְאַל־;01044018;H0408-002
0104401814;יִ֥חַר;01044018;H2734-003
0104401815;אַפְּךָ֖;01044018;H0639-007
0104401816;בְּעַבְדֶּ֑ךָ;01044018;H5650-020
0104401818;כָמ֖וֹךָ;01044018;H3644-003
0104401819;כְּפַרְעֹֽה׃;01044018;H6547-004
0104401901;אֲדֹנִ֣י;01044019;H0113-004
0104401902;שָׁאַ֔ל;01044019;H7592-009
0104401903;אֶת־;01044019;H0853-001
0104401904;עֲבָדָ֖יו;01044019;H5650-008
0104401905;לֵאמֹ֑ר;01044019;H0559-002
0104401906;הֲיֵשׁ־;01044019;H3426-001
0104401907;לָכֶ֥ם;01044019;H????-001
0104401908;אָ֖ב;01044019;H0001-024
0104401910;אָֽח׃;01044019;H0251-012
0104402001;וַנֹּ֙אמֶר֙;01044020;H0559-018
0104402002;אֶל־;01044020;H0413-001
0104402003;אֲדֹנִ֔י;01044020;H0113-004
0104402004;יֶשׁ־;01044020;H3426-001
0104402005;לָ֙נוּ֙;01044020;H????-001
0104402006;אָ֣ב;01044020;H0001-024
0104402007;זָקֵ֔ן;01044020;H2205-002
0104402008;וְיֶ֥לֶד;01044020;H3206-010
0104402009;זְקֻנִ֖ים;01044020;H2208-002
0104402011;וְאָחִ֨יו;01044020;H0251-026
0104402012;מֵ֜ת;01044020;H4191-026
0104402013;וַיִּוָּתֵ֨ר;01044020;H3498-002
0104402014;ה֧וּא;01044020;H1931-001
0104402015;לְבַדּ֛וֹ;01044020;H0905-001
0104402016;לְאִמּ֖וֹ;01044020;H0517-007
0104402017;וְאָבִ֥יו;01044020;H0001-022
0104402018;אֲהֵבֽוֹ׃;01044020;H0157-009
0104402101;וַתֹּ֙אמֶר֙;01044021;H0559-031
0104402102;אֶל־;01044021;H0413-001
0104402103;עֲבָדֶ֔יךָ;01044021;H5650-017
0104402104;הוֹרִדֻ֖הוּ;01044021;H3381-023
0104402105;אֵלָ֑י;01044021;H0413-004
0104402201;וַנֹּ֙אמֶר֙;01044022;H0559-018
0104402202;אֶל־;01044022;H0413-001
0104402203;אֲדֹנִ֔י;01044022;H0113-004
0104402204;לֹא־;01044022;H3808-001
0104402205;יוּכַ֥ל;01044022;H3201-002
0104402206;הַנַּ֖עַר;01044022;H5288-002
0104402208;אֶת־;01044022;H0853-001
0104402209;אָבִ֑יו;01044022;H0001-001
0104402211;אֶת־;01044022;H0853-001
0104402212;אָבִ֖יו;01044022;H0001-001
0104402213;וָמֵֽת׃;01044022;H4191-027
0104402301;וַתֹּ֙אמֶר֙;01044023;H0559-031
0104402302;אֶל־;01044023;H0413-001
0104402303;עֲבָדֶ֔יךָ;01044023;H5650-017
0104402305;לֹ֥א;01044023;H3808-001
0104402306;יֵרֵ֛ד;01044023;H3381-014
0104402307;אֲחִיכֶ֥ם;01044023;H0251-024
0104402309;אִתְּכֶ֑ם;01044023;H0854-006
0104402310;לֹ֥א;01044023;H3808-001
0104402311;תֹסִפ֖וּן;01044023;H3254-009
0104402312;לִרְא֥וֹת;01044023;H7200-003
0104402313;פָּנָֽי׃;01044023;H6440-018
0104402401;וַיְהִי֙;01044024;H1961-003
0104402403;עָלִ֔ינוּ;01044024;H5927-019
0104402404;אֶֽל־;01044024;H0413-001
0104402405;עַבְדְּךָ֖;01044024;H5650-006
0104402406;אָבִ֑י;01044024;H0001-012
0104402407;וַנַּ֨גֶּד־;01044024;H5046-012
0104401707;אֲשֶׁר֩;01044017;H0834a-003
0104401715;וְאַתֶּ֕ם;01044017;H0859d-002
0104401817;כִּ֥י;01044018;H3588a-005
0104401909;אוֹ־;01044019;H0176a-001
0104402010;קָטָ֑ן;01044020;H6996a-009
0104402107;עֵינִ֖י;01044021;H5869a-039
0104402108;עָלָֽיו׃;01044021;H5921a-026
0104402207;לַעֲזֹ֣ב;01044022;H5800a-038
0104402210;וְעָזַ֥ב;01044022;H5800a-082
0104402304;אִם־;01044023;H0518a-003
0104402308;הַקָּטֹ֖ן;01044023;H6996b-001
0104402402;כִּ֣י;01044024;H3588a-005
0104402410;דִּבְרֵ֥י;01044024;H1697-009
0104402411;אֲדֹנִֽי׃;01044024;H0113-004
0104402501;וַיֹּ֖אמֶר;01044025;H0559-001
0104402502;אָבִ֑ינוּ;01044025;H0001-008
0104402503;שֻׁ֖בוּ;01044025;H7725-037
0104402504;שִׁבְרוּ־;01044025;H7666-005
0104402505;לָ֥נוּ;01044025;H????-001
0104402506;מְעַט־;01044025;H4592-001
0104402507;אֹֽכֶל׃;01044025;H0400-003
0104402601;וַנֹּ֕אמֶר;01044026;H0559-018
0104402602;לֹ֥א;01044026;H3808-001
0104402603;נוּכַ֖ל;01044026;H3201-005
0104402604;לָרֶ֑דֶת;01044026;H3381-024
0104402606;יֵשׁ֩;01044026;H3426-001
0104402607;אָחִ֨ינוּ;01044026;H0251-021
0104402609;אִתָּ֙נוּ֙;01044026;H0854-010
0104402610;וְיָרַ֔דְנוּ;01044026;H3381-025
0104402612;לֹ֣א;01044026;H3808-001
0104402613;נוּכַ֗ל;01044026;H3201-005
0104402614;לִרְאוֹת֙;01044026;H7200-003
0104402615;פְּנֵ֣י;01044026;H6440-001
0104402616;הָאִ֔ישׁ;01044026;H0376-012
0104402617;וְאָחִ֥ינוּ;01044026;H0251-027
0104402619;אֵינֶ֥נּוּ;01044026;H0369-005
0104402620;אִתָּֽנוּ׃;01044026;H0854-010
0104402701;וַיֹּ֛אמֶר;01044027;H0559-001
0104402702;עַבְדְּךָ֥;01044027;H5650-006
0104402703;אָבִ֖י;01044027;H0001-012
0104402704;אֵלֵ֑ינוּ;01044027;H0413-008
0104402706;יְדַעְתֶּ֔ם;01044027;H3045-017
0104402708;שְׁנַ֖יִם;01044027;H8147-005
0104402709;יָֽלְדָה־;01044027;H3205-006
0104402710;לִּ֥י;01044027;H????-001
0104402711;אִשְׁתִּֽי׃;01044027;H0802-019
0104402801;וַיֵּצֵ֤א;01044028;H3318-004
0104402802;הָֽאֶחָד֙;01044028;H0259-002
0104402804;וָאֹמַ֕ר;01044028;H0559-013
0104402805;אַ֖ךְ;01044028;H0389-001
0104402806;טָרֹ֣ף;01044028;H2963-001
0104402807;טֹרָ֑ף;01044028;H2963-002
0104402808;וְלֹ֥א;01044028;H3808-002
0104402809;רְאִיתִ֖יו;01044028;H7200-042
0104402810;עַד־;01044028;H5704-001
0104402811;הֵֽנָּה׃;01044028;H2008-001
0104402901;וּלְקַחְתֶּ֧ם;01044029;H3947-040
0104402902;גַּם־;01044029;H1571-001
0104402903;אֶת־;01044029;H0853-001
0104402904;זֶ֛ה;01044029;H2088-001
0104402906;פָּנַ֖י;01044029;H6440-018
0104402908;אָס֑וֹן;01044029;H0611-001
0104402909;וְהֽוֹרַדְתֶּ֧ם;01044029;H3381-015
0104402910;אֶת־;01044029;H0853-001
0104402911;שֵׂיבָתִ֛י;01044029;H7872-002
0104402913;שְׁאֹֽלָה׃;01044029;H7585-001
0104403001;וְעַתָּ֗ה;01044030;H6258-001
0104403002;כְּבֹאִי֙;01044030;H0935-068
0104403003;אֶל־;01044030;H0413-001
0104403004;עַבְדְּךָ֣;01044030;H5650-006
0104403005;אָבִ֔י;01044030;H0001-012
0104403006;וְהַנַּ֖עַר;01044030;H5288-005
0104403007;אֵינֶ֣נּוּ;01044030;H0369-005
0104403008;אִתָּ֑נוּ;01044030;H0854-010
0104403009;וְנַפְשׁ֖וֹ;01044030;H5315-013
0104403010;קְשׁוּרָ֥ה;01044030;H7194-004
0104403011;בְנַפְשֽׁוֹ׃;01044030;H5315-003
0104403101;וְהָיָ֗ה;01044031;H1961-007
0104403102;כִּרְאוֹת֛וֹ;01044031;H7200-043
0104403104;אֵ֥ין;01044031;H0369-001
0104403105;הַנַּ֖עַר;01044031;H5288-002
0104403106;וָמֵ֑ת;01044031;H4191-027
0104403107;וְהוֹרִ֨ידוּ;01044031;H3381-026
0104403108;עֲבָדֶ֜יךָ;01044031;H5650-017
0104403109;אֶת־;01044031;H0853-001
0104403110;שֵׂיבַ֨ת;01044031;H7872-003
0104403111;עַבְדְּךָ֥;01044031;H5650-006
0104403112;אָבִ֛ינוּ;01044031;H0001-008
0104403113;בְּיָג֖וֹן;01044031;H3015-001
0104403114;שְׁאֹֽלָה׃;01044031;H7585-001
0104403202;עַבְדְּךָ֙;01044032;H5650-006
0104403203;עָרַ֣ב;01044032;H6148-002
0104403204;אֶת־;01044032;H0853-001
0104403205;הַנַּ֔עַר;01044032;H5288-002
0104403207;אָבִ֖י;01044032;H0001-012
0104403208;לֵאמֹ֑ר;01044032;H0559-002
0104403210;לֹ֤א;01044032;H3808-001
0104403211;אֲבִיאֶ֙נּוּ֙;01044032;H0935-062
0104403212;אֵלֶ֔יךָ;01044032;H0413-005
0104403213;וְחָטָ֥אתִי;01044032;H2398-004
0104402608;הַקָּטֹ֤ן;01044026;H6996b-001
0104402611;כִּי־;01044026;H3588a-005
0104402618;הַקָּטֹ֖ן;01044026;H6996b-001
0104402705;אַתֶּ֣ם;01044027;H0859d-001
0104402707;כִּ֥י;01044027;H3588a-005
0104402803;מֵֽאִתִּ֔י;01044028;H0854-036
0104402905;מֵעִ֥ם;01044029;H5973b-002
0104402907;וְקָרָ֣הוּ;01044029;H7136a-006
0104402912;בְּרָעָ֖ה;01044029;H7451c-014
0104403103;כִּי־;01044031;H3588a-005
0104403201;כִּ֤י;01044032;H3588a-005
0104403206;מֵעִ֥ם;01044032;H5973b-002
0104403209;אִם־;01044032;H0518a-003
0104403214;לְאָבִ֖י;01044032;H0001-025
0104403215;כָּל־;01044032;H3605-001
0104403216;הַיָּמִֽים׃;01044032;H3117-012
0104403301;וְעַתָּ֗ה;01044033;H6258-001
0104403302;יֵֽשֶׁב־;01044033;H3427-022
0104403303;נָ֤א;01044033;H4994-001
0104403304;עַבְדְּךָ֙;01044033;H5650-006
0104403305;תַּ֣חַת;01044033;H8478-003
0104403306;הַנַּ֔עַר;01044033;H5288-002
0202501602;אֶל־;02025016;H0413-001
0104403307;עֶ֖בֶד;01044033;H5650-003
0104403308;לַֽאדֹנִ֑י;01044033;H0113-006
0104403309;וְהַנַּ֖עַר;01044033;H5288-005
0104403310;יַ֥עַל;01044033;H5927-020
0104403312;אֶחָֽיו׃;01044033;H0251-004
0104403403;אֶֽעֱלֶ֣ה;01044034;H5927-021
0104403404;אֶל־;01044034;H0413-001
0104403405;אָבִ֔י;01044034;H0001-012
0104403406;וְהַנַּ֖עַר;01044034;H5288-005
0104403407;אֵינֶ֣נּוּ;01044034;H0369-005
0104403408;אִתִּ֑י;01044034;H0854-008
0104403409;פֶּ֚ן;01044034;H6435-001
0104403410;אֶרְאֶ֣ה;01044034;H7200-032
0104403413;יִמְצָ֖א;01044034;H4672-026
0104403414;אֶת־;01044034;H0853-001
0104403415;אָבִֽי׃;01044034;H0001-012
0104500101;וְלֹֽא־;01045001;H3808-002
0104500102;יָכֹ֨ל;01045001;H3201-007
0104500103;יוֹסֵ֜ף;01045001;H3130-001
0104500104;לְהִתְאַפֵּ֗ק;01045001;H0662-002
0104500105;לְכֹ֤ל;01045001;H3605-018
0104500106;הַנִּצָּבִים֙;01045001;H5324-007
0104500108;וַיִּקְרָ֕א;01045001;H7121-001
0104500109;הוֹצִ֥יאוּ;01045001;H3318-036
0104500110;כָל־;01045001;H3605-001
0104500111;אִ֖ישׁ;01045001;H0376-002
0104500113;וְלֹא־;01045001;H3808-002
0104500114;עָ֤מַד;01045001;H5975-003
0104500115;אִישׁ֙;01045001;H0376-002
0104500116;אִתּ֔וֹ;01045001;H0854-003
0104500117;בְּהִתְוַדַּ֥ע;01045001;H3045-027
0104500118;יוֹסֵ֖ף;01045001;H3130-001
0104500119;אֶל־;01045001;H0413-001
0104500120;אֶחָֽיו׃;01045001;H0251-004
0104500201;וַיִּתֵּ֥ן;01045002;H5414-001
0104500202;אֶת־;01045002;H0853-001
0104500204;בִּבְכִ֑י;01045002;H1065-001
0104500205;וַיִּשְׁמְע֣וּ;01045002;H8085-001
